254	2	11	3	93.0966	192.287	68.2362	1.11991	0.314205
255	2	11	4	99.4	189.481	68.2362	1.08767	0.313733
256	2	11	5	105.704	186.674	68.2362	1.05557	0.312949
257	2	11	6	112.007	183.868	68.2362	1.02366	0.31186
258	2	12	1	80.51	197.946	74.6662	1.1845	0.342664
259	2	12	2	86.8135	195.139	74.6662	1.15221	0.34284
260	2	12	3	93.1169	192.333	74.6662	1.11991	0.342671
261	2	12	4	99.4204	189.526	74.6662	1.08768	0.342159
262	2	12	5	105.724	186.72	74.6662	1.05559	0.341309
263	2	12	6	112.027	183.913	74.6662	1.02369	0.340129
264	2	13	1	80.51	197.946	81.1562	1.1845	0.371197
265	2	13	2	86.8135	195.139	81.1562	1.15221	0.371386
266	2	13	3	93.1169	192.333	81.1562	1.11991	0.371204
267	2	13	4	99.4204	189.526	81.1562	1.08768	0.370653
268	2	13	5	105.724	186.72	81.1562	1.05559	0.369739
269	2	13	6	112.027	183.913	81.1562	1.02369	0.368468
270	2	14	1	80.4897	197.9	87.6862	1.18451	0.399706
271	2	14	2	86.7931	195.094	87.6862	1.15221	0.399908
272	2	14	3	93.0966	192.287	87.6862	1.11991	0.399713
273	2	14	4	99.4001	189.481	87.6862	1.08767	0.399124
274	2	14	5	105.704	186.674	87.6862	1.05557	0.398145
275	2	14	6	112.007	183.868	87.6862	1.02366	0.396786
276	2	15	1	80.3555	197.599	94.1762	1.18456	0.428281
277	2	15	2	86.6589	194.792	94.1762	1.15221	0.428496
278	2	15	3	92.9624	191.986	94.1762	1.11986	0.428288
279	2	15	4	99.2658	189.179	94.1762	1.08757	0.42766
280	2	15	5	105.569	186.373	94.1762	1.05542	0.426615
281	2	15	6	111.873	183.566	94.1762	1.02346	0.425165
282	2	16	1	80.266	197.398	100.776	1.1846	0.456862
283	2	16	2	86.5695	194.591	100.776	1.15221	0.457091
284	2	16	3	92.8729	191.785	100.776	1.11982	0.45687
285	2	16	4	99.1764	188.978	100.776	1.0875	0.456204
